,Source,Sediment,TotalN,TotalP,huc,gwlfe_endpoint,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
3736,Wetlands,418.656776841116,102.663005356775,3.78750890845957,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3737,Subsurface Flow,,168593.004665763,882.013248053217,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3738,Stream Bank Erosion,3277102.28541729,1548.65098978582,525.857721489243,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3739,Septic Systems,,5401.31402347332,0.0,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3740,Point Sources,,41542.7755669227,2353.04592840008,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3741,Wooded Areas,436.749509527678,18.9611199203556,0.872367332419388,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3742,Medium-Density Mixed,136925.853436855,4155.32156797789,288.073336030497,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3743,Low-Density Mixed,28755.331568327,938.9410542482,67.2662736583247,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3744,High-Density Mixed,132184.711216239,4004.19651327073,278.399931471877,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3745,Hay/Pasture,754.402404638662,7.71971116834215,1.76624471373304,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3746,Farm Animals,,265.823279855439,43.7678577109132,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3747,Cropland,3827.93709852683,107.162443710163,8.85449630339459,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3748,Barren Areas,0.224799668890374,1.18018295356947,0.0245822203517547,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3749,Low-Density Open Space,20652.4159449027,689.501813040643,47.0166422504151,020402020403,wikisrat,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3750,Wooded Areas,716.622027894111,52.1480313348038,2.0437772392936,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3751,Wetlands,833.361589684558,296.054810751443,10.447628103147,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3752,Subsurface Flow,,80695.4820916555,756.513382981856,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3753,Stream Bank Erosion,9634162.22465899,4727.69435662891,1551.18294651504,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3754,Septic Systems,,6753.56364348992,0.0,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3755,Point Sources,,0.0,0.0,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3756,Open Land,369.971655581874,25.3517266261281,0.645755715306226,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3757,Medium-Density Mixed,199614.933701068,4999.03342592382,400.753222687161,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3758,Low-Density Open Space,46187.0423121369,1514.7622560305,111.221095654305,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3759,Low-Density Mixed,67269.134019392,2163.89157402433,165.710434829641,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3760,High-Density Mixed,100424.836030624,2472.48953611654,205.202825391853,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3761,Hay/Pasture,130.441069893666,5.19921926449797,1.13776610298601,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3762,Farm Animals,,359.93206448128,62.7955898791142,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3763,Cropland,8434.30241576587,117.280184999396,11.2281889182152,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3764,Barren Areas,2.86861274850393,6.94240394716832,0.118836334358319,020402020404,wikisrat,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3765,Wooded Areas,7.69637805510424,15.8789183554689,0.57132858047372,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3766,Wetlands,21.3142624979848,99.4943898496675,3.77948244528076,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3767,Subsurface Flow,,418707.516229963,2705.36456946783,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3768,Stream Bank Erosion,18987925.2751352,8022.277605601,3002.31642089832,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3769,Septic Systems,,9880.23204246937,0.0,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3770,Point Sources,,6112710.06639096,228045.718093538,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3771,Open Land,40.3183633195558,53.724757061424,0.984999912359072,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3772,Medium-Density Mixed,259107.797359924,8066.36589396654,695.210881082531,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3773,Low-Density Open Space,13420.2743268739,479.538891336494,31.69497317471,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3774,Low-Density Mixed,33170.369789764,1160.13365492302,80.2347704245399,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3775,High-Density Mixed,475255.594632645,14099.0109939954,1333.68318653261,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3776,Hay/Pasture,127.021346892054,23.0122826559961,7.06565431141103,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3777,Farm Animals,,273.444062089888,67.3582887001606,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3778,Cropland,0.0,0.0,0.0,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3779,Barren Areas,0.100735580514096,8.08653037469627,0.232247951334709,020402020405,wikisrat,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3780,Wooded Areas,742.485165035992,48.871446752035,1.71808259053751,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3781,Wetlands,611.309148501928,119.250419771563,3.7133456997198,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3782,Subsurface Flow,,26966.8443811918,225.972222111909,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3783,Stream Bank Erosion,2427924.08788706,1109.62402753512,357.887101405735,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3784,Septic Systems,,2360.04222965097,0.0,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3785,Point Sources,,0.0,0.0,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3786,Open Land,396.886842726509,17.5085683856191,0.509628459627943,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3787,Medium-Density Mixed,64998.9635249679,1653.81064120427,101.281346962357,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3788,Low-Density Open Space,18779.2113038972,689.986078322534,41.0877961308138,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3789,Low-Density Mixed,33249.3355988577,1168.20090357492,76.3955945341786,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3790,High-Density Mixed,15846.0795304534,400.569236700299,24.8316257410294,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3791,Hay/Pasture,233.916212943279,9.46040996065252,2.17883212563197,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3792,Farm Animals,,160.028999244994,24.1850006541366,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3793,Cropland,5643.17547578626,82.1696293113476,5.75905986527878,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3794,Barren Areas,3.61008968688318,2.72265128337274,0.0432963767466637,020402020501,wikisrat,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
3795,Wooded Areas,1184.55818219434,73.7780155055055,2.51552792222618,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3796,Wetlands,579.226850751435,194.306246760547,5.91489474808597,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3797,Subsurface Flow,,28872.2550899194,242.338439636601,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3798,Stream Bank Erosion,3826641.70801019,1680.54310937925,532.449301981545,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3799,Septic Systems,,3208.13306803092,0.0,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3800,Point Sources,,0.0,0.0,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3801,Open Land,617.992146022991,27.6048564365924,0.749043545356183,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3802,Medium-Density Mixed,78758.0794647926,2272.04946785721,123.368576303596,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3803,Low-Density Open Space,24745.8793398531,955.034564228315,50.3942634024086,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3804,Low-Density Mixed,32506.7993409329,1244.7922488954,66.9583652558016,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3805,High-Density Mixed,25523.3510396098,774.087430071899,37.5816263720805,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3806,Hay/Pasture,589.092463441179,22.1940240537717,4.00146051793556,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3807,Farm Animals,,519.063462621074,60.6501992067698,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3808,Cropland,35158.3981073519,492.371485319562,35.2053954630107,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3809,Barren Areas,6.47624760651013,7.06407494227205,0.0824351034225147,020402020502,wikisrat,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3810,Wooded Areas,427.07401790724,45.7122951149819,1.15160052515817,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3811,Wetlands,392.376077123741,160.920981234253,4.3692368964786,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3812,Subsurface Flow,,36831.8408660597,231.938529219862,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3813,Stream Bank Erosion,3672981.26602978,1291.3570468202,457.973322150292,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3814,Septic Systems,,3646.05356849484,0.0,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3815,Point Sources,,557728.702425488,30816.6521504331,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3816,Open Land,770.238898826886,38.2322311195987,0.922852987166004,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3817,Medium-Density Mixed,86643.5644526935,2633.49748156625,130.82888857204,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3818,Low-Density Open Space,12178.5954418916,493.161939792729,23.422496698111,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3819,Low-Density Mixed,24443.3117893534,974.896880940527,47.8412877837995,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3820,High-Density Mixed,38414.7552806398,1176.26362935213,57.6641580969572,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3821,Hay/Pasture,194.812929729214,6.90698550929596,1.10483874593391,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3822,Farm Animals,,429.499761973039,48.1005472008726,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3823,Cropland,23835.4736725578,357.210966575755,24.5166287650917,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3824,Barren Areas,1.97758903623059,1.75919915389058,0.0304677562091599,020402020503,wikisrat,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3825,Wooded Areas,663.552297771403,52.352177931309,3.14414199331449,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3826,Wetlands,148.606265478604,15.9634515330528,0.926917428460523,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3827,Subsurface Flow,,57612.3339352411,602.25123425943,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3828,Stream Bank Erosion,3692504.56782304,1443.53233815203,626.495029965083,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3829,Septic Systems,,5309.50910869225,0.0,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3830,Point Sources,,0.0,0.0,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3831,Open Land,97.3928837482345,2.09149368512122,0.104894820015145,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3832,Medium-Density Mixed,169173.176072282,3948.77007727476,405.916501190385,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3833,Low-Density Open Space,33749.4626678237,900.354326518143,95.7787068672227,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3834,Low-Density Mixed,38770.7041201585,1034.24286721959,110.036389022583,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3835,High-Density Mixed,111093.265145374,2593.00178768617,266.569049274687,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3836,Hay/Pasture,1257.381351833,6.45116098492793,2.34314740876462,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3837,Farm Animals,,284.083713201267,75.8226704018684,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3838,Cropland,0.0,0.889131417619084,0.0850821391907218,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3839,Barren Areas,1.77971437525543,1.37120056634194,0.0466790246878562,020402020504,wikisrat,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3840,Wooded Areas,2261.79900849318,347.238863689781,7.9762898859027,020402020505,wikisrat,12,020402020505,12,Darby Creek,PA,34552.16,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
3841,Wetlands,616.440888422693,189.57505223671,5.39783255684285,020402020505,wikisrat,12,020402020505,12,Darby Creek,PA,34552.16,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
