,Source,Unit,Sediment,TotalN,TotalP,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
1312,Loading Rates,kg/ha,207.3886525454749,8.894376705041047,0.8400171263265122,gwlfe,020402030203,12,020402030203,West Branch Schuylkill River,PA,22696.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1313,Mean Annual Concentration,mg/l,36.097628740994836,1.5481363335957992,0.14621159832051486,gwlfe,020402030203,12,020402030203,West Branch Schuylkill River,PA,22696.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1314,Mean Low-Flow Concentration,mg/l,46.706444890752444,2.3739870726902703,0.34362468380948735,gwlfe,020402030203,12,020402030203,West Branch Schuylkill River,PA,22696.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1315,Total Loads,kg,1888729.9364621493,81002.86752814983,7650.203972880812,gwlfe,020402030203,12,020402030203,West Branch Schuylkill River,PA,22696.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1316,Loading Rates,kg/ha,217.65718581919538,8.184162058394353,0.4559109416485857,gwlfe,020402030204,12,020402030204,Headwaters Schuylkill River,PA,28297.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1317,Mean Annual Concentration,mg/l,33.974100707225375,1.277465501217655,0.07116311913525164,gwlfe,020402030204,12,020402030204,Headwaters Schuylkill River,PA,28297.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1318,Mean Low-Flow Concentration,mg/l,41.06794795779286,1.6808391526640867,0.12514893554694678,gwlfe,020402030204,12,020402030204,Headwaters Schuylkill River,PA,28297.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1319,Total Loads,kg,2473717.4482723195,93014.6386260635,5181.519034024506,gwlfe,020402030204,12,020402030204,Headwaters Schuylkill River,PA,28297.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1320,Loading Rates,kg/ha,515.2019914765946,16.171292909261247,1.0762218659354317,gwlfe,020402030205,12,020402030205,Deer Lake-Pine Creek,PA,11005.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1321,Mean Annual Concentration,mg/l,81.99329885788427,2.5736267995145723,0.17127841613757144,gwlfe,020402030205,12,020402030205,Deer Lake-Pine Creek,PA,11005.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1322,Mean Low-Flow Concentration,mg/l,106.3033860964405,3.079840123958947,0.26153869217504194,gwlfe,020402030205,12,020402030205,Deer Lake-Pine Creek,PA,11005.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1323,Total Loads,kg,2285951.2361816503,71752.02663839216,4775.196419155511,gwlfe,020402030205,12,020402030205,Deer Lake-Pine Creek,PA,11005.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1324,Loading Rates,kg/ha,187.40349412549293,4.775439298934419,0.44184389871251895,gwlfe,020402030206,12,020402030206,Bear Creek,PA,10831.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1325,Mean Annual Concentration,mg/l,34.44247507937658,0.877667461933678,0.08120551615857177,gwlfe,020402030206,12,020402030206,Bear Creek,PA,10831.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1326,Mean Low-Flow Concentration,mg/l,45.153062943242006,1.1418044437088315,0.15325366665413664,gwlfe,020402030206,12,020402030206,Bear Creek,PA,10831.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1327,Total Loads,kg,820115.1709919821,20898.277459996803,1933.5972695457253,gwlfe,020402030206,12,020402030206,Bear Creek,PA,10831.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1328,Loading Rates,kg/ha,483.8026874764437,8.987830826558763,0.8392187406629461,gwlfe,020402030207,12,020402030207,Mahannon Creek-Schuylkill River,PA,30265.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1329,Mean Annual Concentration,mg/l,86.34117628235647,1.6040007752740983,0.14977000976366975,gwlfe,020402030207,12,020402030207,Mahannon Creek-Schuylkill River,PA,30265.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1330,Mean Low-Flow Concentration,mg/l,114.93315465330728,2.179739285531666,0.3027330050387535,gwlfe,020402030207,12,020402030207,Mahannon Creek-Schuylkill River,PA,30265.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1331,Total Loads,kg,5825081.117753877,108215.28071793284,10104.361481330005,gwlfe,020402030207,12,020402030207,Mahannon Creek-Schuylkill River,PA,30265.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1332,Loading Rates,kg/ha,903.3550562441256,22.37124003573942,1.6072069048327762,gwlfe,0204020303,10,0204020303,Maiden Creek,PA,138326.32,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1333,Mean Annual Concentration,mg/l,142.93470549151255,3.539722929412829,0.2543027174290996,gwlfe,0204020303,10,0204020303,Maiden Creek,PA,138326.32,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1334,Mean Low-Flow Concentration,mg/l,188.26470428473914,3.990556197837267,0.38789361214905477,gwlfe,0204020303,10,0204020303,Maiden Creek,PA,138326.32,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1335,Total Loads,kg,50078481.233454965,1240174.2997452538,89097.28269700025,gwlfe,0204020303,10,0204020303,Maiden Creek,PA,138326.32,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1336,Loading Rates,kg/ha,578.5193152543567,15.394917899685922,1.1293791080684354,gwlfe,020402030301,12,020402030301,Ontelaunee Creek,PA,18124.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1337,Mean Annual Concentration,mg/l,92.15679616760787,2.4523750089046468,0.17990749403493453,gwlfe,020402030301,12,020402030301,Ontelaunee Creek,PA,18124.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1338,Mean Low-Flow Concentration,mg/l,119.94717026733292,2.714922883571654,0.23921320531146337,gwlfe,020402030301,12,020402030301,Ontelaunee Creek,PA,18124.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1339,Total Loads,kg,4212314.838230021,112093.47621119312,8223.235161667892,gwlfe,020402030301,12,020402030301,Ontelaunee Creek,PA,18124.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1340,Loading Rates,kg/ha,137.268515182972,19.274811422675114,0.8752157429853855,gwlfe,020402030302,12,020402030302,Pine Creek,PA,11432.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1341,Mean Annual Concentration,mg/l,22.01362322060865,3.091083455965645,0.14035752901635043,gwlfe,020402030302,12,020402030302,Pine Creek,PA,11432.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1342,Mean Low-Flow Concentration,mg/l,28.00687695943874,3.4143171566016774,0.23051033167756296,gwlfe,020402030302,12,020402030302,Pine Creek,PA,11432.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1343,Total Loads,kg,634551.1651363249,89101.67076360028,4045.859815098543,gwlfe,020402030302,12,020402030302,Pine Creek,PA,11432.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1344,Loading Rates,kg/ha,792.0926212629506,24.24861347915009,1.8185759857782284,gwlfe,020402030303,12,020402030303,Eagle Point-Mill Creek,PA,14703.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1345,Mean Annual Concentration,mg/l,126.07811710890618,3.8596742955114367,0.28946442619401336,gwlfe,020402030303,12,020402030303,Eagle Point-Mill Creek,PA,14703.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1346,Mean Low-Flow Concentration,mg/l,171.17061788504682,4.249880710281949,0.4293738724247184,gwlfe,020402030303,12,020402030303,Eagle Point-Mill Creek,PA,14703.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1347,Total Loads,kg,4706772.774068706,144090.11101580568,10806.34222269139,gwlfe,020402030303,12,020402030303,Eagle Point-Mill Creek,PA,14703.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1348,Loading Rates,kg/ha,1017.1537779453089,23.86205222070915,2.654396771745007,gwlfe,020402030304,12,020402030304,Sacony Creek,PA,20671.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1349,Mean Annual Concentration,mg/l,176.06287637775355,4.130370098748341,0.4594592684159283,gwlfe,020402030304,12,020402030304,Sacony Creek,PA,20671.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1350,Mean Low-Flow Concentration,mg/l,482.8713184604827,4.8012275857411595,1.2861264381436972,gwlfe,020402030304,12,020402030304,Sacony Creek,PA,20671.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1351,Total Loads,kg,8497200.945577316,199341.19804658214,22174.565191480615,gwlfe,020402030304,12,020402030304,Sacony Creek,PA,20671.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1352,Loading Rates,kg/ha,495.7588229015749,20.173123390926413,1.29129554236215,gwlfe,020402030305,12,020402030305,Upper Maiden Creek,PA,35229.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1353,Mean Annual Concentration,mg/l,78.88479605418978,3.209933239625215,0.20547004067166344,gwlfe,020402030305,12,020402030305,Upper Maiden Creek,PA,35229.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1354,Mean Low-Flow Concentration,mg/l,104.64279972132337,3.5926992585479387,0.31313157936913716,gwlfe,020402030305,12,020402030305,Upper Maiden Creek,PA,35229.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1355,Total Loads,kg,7051326.46577597,286928.3859261637,18366.48388767957,gwlfe,020402030305,12,020402030305,Upper Maiden Creek,PA,35229.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
1356,Loading Rates,kg/ha,870.3067865606473,21.31965840491079,2.552332558653061,gwlfe,020402030306,12,020402030306,Willow Creek,PA,13882.74,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1357,Mean Annual Concentration,mg/l,151.90827830323278,3.7212539903333957,0.4454985881179878,gwlfe,020402030306,12,020402030306,Willow Creek,PA,13882.74,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1358,Mean Low-Flow Concentration,mg/l,399.3068178902414,4.651865068340629,1.2393519867468563,gwlfe,020402030306,12,020402030306,Willow Creek,PA,13882.74,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1359,Total Loads,kg,4885641.207715506,119682.1663876477,14328.029284510689,gwlfe,020402030306,12,020402030306,Willow Creek,PA,13882.74,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1360,Loading Rates,kg/ha,1002.5047791755388,25.935822972535906,3.0215686332322016,gwlfe,020402030307,12,020402030307,Lower Maiden Creek,PA,24282.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1361,Mean Annual Concentration,mg/l,170.33781583164782,4.406813342646894,0.5134014441242566,gwlfe,020402030307,12,020402030307,Lower Maiden Creek,PA,24282.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1362,Mean Low-Flow Concentration,mg/l,442.6923526314452,5.614600814521135,1.3673766435150365,gwlfe,020402030307,12,020402030307,Lower Maiden Creek,PA,24282.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1363,Total Loads,kg,9422943.421382558,243781.17444805393,28400.932211202748,gwlfe,020402030307,12,020402030307,Lower Maiden Creek,PA,24282.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1364,Loading Rates,kg/ha,1186.3666071645287,46.542995892114284,3.037825842195298,gwlfe,0204020304,10,0204020304,Tulpehocken Creek,PA,140835.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1365,Mean Annual Concentration,mg/l,188.6146637506078,7.399644820683664,0.4829691735238725,gwlfe,0204020304,10,0204020304,Tulpehocken Creek,PA,140835.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1366,Mean Low-Flow Concentration,mg/l,236.92003170532442,10.702582537490779,0.9140574964703524,gwlfe,0204020304,10,0204020304,Tulpehocken Creek,PA,140835.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1367,Total Loads,kg,66894111.60159697,2624359.403473988,171289.93659027142,gwlfe,0204020304,10,0204020304,Tulpehocken Creek,PA,140835.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1368,Loading Rates,kg/ha,1206.169286232994,42.186134678566354,2.4134766469504823,gwlfe,020402030401,12,020402030401,Mill Creek,PA,10325.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1369,Mean Annual Concentration,mg/l,223.74964879601202,7.825711470294512,0.4477104153589211,gwlfe,020402030401,12,020402030401,Mill Creek,PA,10325.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1370,Mean Low-Flow Concentration,mg/l,267.2126119225468,8.91827624129744,0.7948207428642883,gwlfe,020402030401,12,020402030401,Mill Creek,PA,10325.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1371,Total Loads,kg,5039737.128667319,176266.3265274538,10084.2294739532,gwlfe,020402030401,12,020402030401,Mill Creek,PA,10325.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1372,Loading Rates,kg/ha,1313.8592431723898,135.33891258586635,10.220896382579141,gwlfe,020402030402,12,020402030402,Headwaters Tulpehocken Creek,PA,25051.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1373,Mean Annual Concentration,mg/l,171.06864909535227,17.621556545277773,1.3307931924957133,gwlfe,020402030402,12,020402030402,Headwaters Tulpehocken Creek,PA,25051.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1374,Mean Low-Flow Concentration,mg/l,150.3975617399735,23.807304909929258,2.059118675256419,gwlfe,020402030402,12,020402030402,Headwaters Tulpehocken Creek,PA,25051.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1375,Total Loads,kg,13260912.727263246,1365989.1786204076,103160.52927900951,gwlfe,020402030402,12,020402030402,Headwaters Tulpehocken Creek,PA,25051.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1376,Loading Rates,kg/ha,956.010768505241,27.970312220807642,1.6575809560999508,gwlfe,020402030403,12,020402030403,Upper Tulpehocken Creek,PA,22032.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1377,Mean Annual Concentration,mg/l,191.9077282769924,5.614705664755245,0.33273955294218294,gwlfe,020402030403,12,020402030403,Upper Tulpehocken Creek,PA,22032.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1378,Mean Low-Flow Concentration,mg/l,240.85428086646658,6.504200482467803,0.5403745681556709,gwlfe,020402030403,12,020402030403,Upper Tulpehocken Creek,PA,22032.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1379,Total Loads,kg,8513467.095692873,249081.22438873624,14761.089930261283,gwlfe,020402030403,12,020402030403,Upper Tulpehocken Creek,PA,22032.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1380,Loading Rates,kg/ha,578.2697978340319,22.40664628518362,1.2583777730372459,gwlfe,020402030404,12,020402030404,Little Northkill Creek,PA,14130.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1381,Mean Annual Concentration,mg/l,109.59775087395734,4.246664872837171,0.2384965879097219,gwlfe,020402030404,12,020402030404,Little Northkill Creek,PA,14130.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1382,Mean Low-Flow Concentration,mg/l,153.43673820813942,4.832472528643125,0.4393256292599354,gwlfe,020402030404,12,020402030404,Little Northkill Creek,PA,14130.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1383,Total Loads,kg,3297005.2523507327,127751.4937949744,7174.640872971857,gwlfe,020402030404,12,020402030404,Little Northkill Creek,PA,14130.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1384,Loading Rates,kg/ha,477.84136149332244,19.66223496575669,1.2666351644893874,gwlfe,020402030405,12,020402030405,Northkill Creek,PA,12768.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1385,Mean Annual Concentration,mg/l,89.18263296575577,3.66969045701171,0.23640033718126618,gwlfe,020402030405,12,020402030405,Northkill Creek,PA,12768.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1386,Mean Low-Flow Concentration,mg/l,132.79687117179847,4.127578663029538,0.4550314541043209,gwlfe,020402030405,12,020402030405,Northkill Creek,PA,12768.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1387,Total Loads,kg,2465900.34598629,101466.96354078737,6536.470766347483,gwlfe,020402030405,12,020402030405,Northkill Creek,PA,12768.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1388,Loading Rates,kg/ha,543.8534184680128,21.38654004950046,1.3295767673686678,gwlfe,020402030406,12,020402030406,Spring Creek,PA,19908.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1389,Mean Annual Concentration,mg/l,100.52254107600744,3.9529573182705517,0.2457508414454932,gwlfe,020402030406,12,020402030406,Spring Creek,PA,19908.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1390,Mean Low-Flow Concentration,mg/l,130.48635202996067,5.012667965205748,0.4791159710883249,gwlfe,020402030406,12,020402030406,Spring Creek,PA,19908.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1391,Total Loads,kg,4344627.418773567,170848.51383943937,10621.456963801338,gwlfe,020402030406,12,020402030406,Spring Creek,PA,19908.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1392,Loading Rates,kg/ha,443.51212976368066,18.445245593547792,1.2757746842376692,gwlfe,020402030407,12,020402030407,Middle Tulpehocken Creek,PA,10361.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1393,Mean Annual Concentration,mg/l,73.06397500482092,3.0386608901155725,0.21017050805485685,gwlfe,020402030407,12,020402030407,Middle Tulpehocken Creek,PA,10361.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1394,Mean Low-Flow Concentration,mg/l,81.21072397018541,3.3728495132820475,0.3081444763960961,gwlfe,020402030407,12,020402030407,Middle Tulpehocken Creek,PA,10361.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1395,Total Loads,kg,1675500.1238212325,69682.44880330484,4819.621602113066,gwlfe,020402030407,12,020402030407,Middle Tulpehocken Creek,PA,10361.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14751"
1396,Loading Rates,kg/ha,742.382865459703,18.364932662252464,1.5518830377802018,gwlfe,020402030408,12,020402030408,Cacoosing Creek,PA,13946.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1397,Mean Annual Concentration,mg/l,132.60120579395007,3.280264575922596,0.27719061367803466,gwlfe,020402030408,12,020402030408,Cacoosing Creek,PA,13946.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1398,Mean Low-Flow Concentration,mg/l,328.3154114825792,4.146681590043076,0.8128755671936614,gwlfe,020402030408,12,020402030408,Cacoosing Creek,PA,13946.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1399,Total Loads,kg,4181248.7748421393,103434.97374033833,8740.515645385653,gwlfe,020402030408,12,020402030408,Cacoosing Creek,PA,13946.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1400,Loading Rates,kg/ha,743.1330113618606,20.253263006854496,1.4741849044203117,gwlfe,020402030409,12,020402030409,Lower Tulpehocken Creek,PA,12310.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1401,Mean Annual Concentration,mg/l,128.54204961360387,3.503270475757082,0.25499439027254994,gwlfe,020402030409,12,020402030409,Lower Tulpehocken Creek,PA,12310.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1402,Mean Low-Flow Concentration,mg/l,233.3764474509763,3.784671918388534,0.5509357539289981,gwlfe,020402030409,12,020402030409,Lower Tulpehocken Creek,PA,12310.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1403,Total Loads,kg,3677468.0200253036,100225.29731572016,7295.151418014355,gwlfe,020402030409,12,020402030409,Lower Tulpehocken Creek,PA,12310.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,14737"
1404,Loading Rates,kg/ha,757.0025595264594,12.935468712945271,1.3085355520824258,gwlfe,0204020305,10,0204020305,Manatawny Creek,PA,58606.13,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1405,Mean Annual Concentration,mg/l,142.57377029949686,2.4362646093950553,0.24644942726221278,gwlfe,0204020305,10,0204020305,Manatawny Creek,PA,58606.13,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1406,Mean Low-Flow Concentration,mg/l,323.18239544569246,3.257642313250545,0.7417724981318937,gwlfe,0204020305,10,0204020305,Manatawny Creek,PA,58606.13,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1407,Total Loads,kg,17917493.58143177,306169.6089667016,30971.727982238936,gwlfe,0204020305,10,0204020305,Manatawny Creek,PA,58606.13,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1408,Loading Rates,kg/ha,455.4961517908336,12.301756464092609,1.3042710965282271,gwlfe,020402030501,12,020402030501,Upper Manatawny Creek,PA,15087.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1409,Mean Annual Concentration,mg/l,86.17030229766726,2.3272338726363637,0.2467406897381587,gwlfe,020402030501,12,020402030501,Upper Manatawny Creek,PA,15087.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1410,Mean Low-Flow Concentration,mg/l,278.831611655795,3.287938631995028,0.8084014272503207,gwlfe,020402030501,12,020402030501,Upper Manatawny Creek,PA,15087.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
1411,Total Loads,kg,2778708.7243848015,75045.63513355056,7956.575397260798,gwlfe,020402030501,12,020402030501,Upper Manatawny Creek,PA,15087.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
