,Source,Sediment,TotalN,TotalP,huc,land_use_source,stream_layer,weather_source
3596,Stream Bank Erosion,11684327.0,8234.0,2298.0,020402020202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3597,Subsurface Flow,0.0,24194.85573440313,732.0202708733767,020402020202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3598,Wetlands,672.1259979997877,785.3522840013222,41.76332319795361,020402020202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3599,Wooded Areas,1527.061278341545,66.57180621926844,4.478444408776001,020402020202,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3600,Barren Areas,0.7467158414832259,1.3345829030022025,0.04498221265828672,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3601,Cropland,496446.27040729095,8869.239855809621,1145.3098374686622,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3602,Farm Animals,0.0,512.8761803345836,133.33960126176595,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3603,Hay/Pasture,441.415576935266,16.644442330891458,5.724722555412141,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3604,High-Density Mixed,11017.402788649726,222.28517994196864,22.73496286574861,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3605,Low-Density Mixed,14559.848859607835,367.39923160892675,39.381070298379235,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3606,Low-Density Open Space,23198.272722492256,585.3788494015689,62.74603656222622,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3607,Medium-Density Mixed,40049.91358543637,808.040008954787,82.6450040548014,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3608,Open Land,3257.662512326813,75.53460977280221,3.831508763389152,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3609,Point Sources,0.0,29826.790198358827,432.70913243375827,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3610,Septic Systems,0.0,1145.1684697199994,0.0,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3611,Stream Bank Erosion,3304304.0,2975.0,648.0,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3612,Subsurface Flow,0.0,11547.9866625709,353.2238629534457,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3613,Wetlands,2410.420129345774,1085.3956883890085,58.560032638184815,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3614,Wooded Areas,1459.4357001560873,80.20958990486433,5.08976648291838,020402020203,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3615,Barren Areas,0.0,0.0,0.0,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3616,Cropland,1034838.7174511588,22613.837074738578,2734.0829866435133,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3617,Farm Animals,0.0,996.6143596972519,259.1035685146239,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3618,Hay/Pasture,579.1025171876123,23.59928314641979,7.903754769700867,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3619,High-Density Mixed,24069.010720526614,493.67586755768076,50.53404173683095,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3620,Low-Density Mixed,29179.574789666207,757.3884806235529,80.91472456830904,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3621,Low-Density Open Space,35800.291586598614,929.236585731764,99.27391862545763,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3622,Medium-Density Mixed,77762.35433293373,1594.971982205295,163.26579039924627,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3623,Open Land,1036.7370321296494,40.8904258684461,1.5236328833630826,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3624,Point Sources,0.0,4382.901212440766,1397.047198970632,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3625,Septic Systems,0.0,2240.96249916,0.0,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3626,Stream Bank Erosion,11038097.0,10300.0,2085.0,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3627,Subsurface Flow,0.0,25868.14439877953,726.4802133091937,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3628,Wetlands,2685.5279778773765,1907.0373247959371,101.87164757441123,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3629,Wooded Areas,1959.336610689452,87.66471014146833,5.709239157858503,020402020204,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3630,Barren Areas,1.6937129426495907,1.3694685529008777,0.047593697750155914,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3631,Cropland,65108.92281058834,404.72756071938386,123.07142142499488,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3632,Farm Animals,0.0,591.6495851981327,143.01803547183212,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3633,Hay/Pasture,14125.694982854138,106.50661747615847,58.41050335182264,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3634,High-Density Mixed,80654.1493619574,1734.5283090606724,177.99829542755663,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3635,Low-Density Mixed,35530.6854149688,951.835750687617,101.32873835211119,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3636,Low-Density Open Space,31763.95796340418,850.9284417060345,90.586538027923,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3637,Medium-Density Mixed,192149.92996710303,4132.329157874305,424.062001412678,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3638,Open Land,219.36969097926902,7.479121871123742,0.4054877759007224,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3639,Point Sources,0.0,0.0,0.0,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3640,Septic Systems,0.0,5434.37387856,0.0,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3641,Stream Bank Erosion,4080935.0,1403.0,1218.0,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3642,Subsurface Flow,0.0,50735.98937835357,572.5342185742902,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3643,Wetlands,301.83124094753333,89.12188191671966,5.029183151412797,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3644,Wooded Areas,814.8156512982915,68.99720550773137,4.545393535473192,020402020301,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3645,Barren Areas,0.697692655274594,0.4319103248414696,0.014892327296795307,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3646,Cropland,234407.81455777262,2593.3340817773474,392.7177101186693,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3647,Farm Animals,0.0,566.0182099771711,147.14269264951182,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3648,Hay/Pasture,423.5346653950832,14.2029017727159,5.0634366773619615,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3649,High-Density Mixed,55311.19737938186,1168.804125008235,119.81681481091447,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3650,Low-Density Mixed,58062.133318705644,1616.0125551319454,171.29417793667997,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3651,Low-Density Open Space,33854.069720815816,942.2423632086102,99.8758521463067,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3652,Medium-Density Mixed,146830.2225173939,3102.7310542038554,318.06813834353767,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3653,Open Land,2167.345370503633,73.63772905246661,3.1053363588997813,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3654,Point Sources,0.0,160011.0891835234,7874.574211762036,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3655,Septic Systems,0.0,4298.761752119999,0.0,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3656,Stream Bank Erosion,13043598.0,10597.0,2668.0,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3657,Subsurface Flow,0.0,39369.71408958832,635.5761439141567,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3658,Wetlands,1019.6144853715925,301.69889456582564,16.538807204938664,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3659,Wooded Areas,1034.0127319254887,42.776310377793045,2.9206216513243413,020402020302,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3660,Barren Areas,0.10527991732340666,0.41038953714382725,0.013790847378783697,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3661,Cropland,32113.48188499931,153.67938907549066,47.24996542717504,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3662,Farm Animals,0.0,1316.4162666381214,339.2790808192447,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3663,Hay/Pasture,21840.07658179605,219.96212116598946,102.16759261522014,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3664,High-Density Mixed,59661.69198769673,1310.2341428446955,134.588197733745,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3665,Low-Density Mixed,57839.68823956981,1540.334607195682,164.08774495910973,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3666,Low-Density Open Space,54940.49516488302,1463.1259022077638,155.86290716510223,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3667,Medium-Density Mixed,125756.40683297011,2761.7443023239084,283.6883699612703,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3668,Open Land,240.14478627858384,8.881636710880604,0.4388041049288363,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3669,Point Sources,0.0,16456.847004613835,2308.005372532268,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3670,Septic Systems,0.0,3596.3705210399994,0.0,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3671,Stream Bank Erosion,5962739.0,3506.0,1691.0,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3672,Subsurface Flow,0.0,26878.93491180835,538.3866449077681,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3673,Wetlands,213.43749213832047,51.534319294022055,2.928075571839085,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3674,Wooded Areas,1273.8778370306134,91.4852486340169,6.102650954460486,020402020303,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3675,Barren Areas,5.937831555293345,4.933414530090675,0.17025350282600374,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3676,Cropland,0.0,0.0,0.0,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3677,Farm Animals,0.0,518.8545355980896,138.1307122112483,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3678,Hay/Pasture,27395.746852889595,188.84335490409137,86.7514155454848,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3679,High-Density Mixed,84641.64518738481,1758.4125789650066,180.15069322358164,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3680,Low-Density Mixed,42034.2004356726,1116.4281737045194,118.96620953140825,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3681,Low-Density Open Space,41020.131557413515,1089.4945088784698,116.0961672943762,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3682,Medium-Density Mixed,250654.4318916289,5207.293703185944,533.4911622390117,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3683,Open Land,282.5093141834164,18.7857495733291,0.6593983924172737,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3684,Point Sources,0.0,2399.015190060861,348.0093022538704,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3685,Septic Systems,0.0,6955.425183959998,0.0,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3686,Stream Bank Erosion,9403450.0,4637.0,2453.0,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3687,Subsurface Flow,0.0,231839.46386671026,2181.7376022325366,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3688,Wetlands,146.72107430884233,64.11235910869941,3.512222195919706,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3689,Wooded Areas,1553.800205199941,114.92848507581955,7.509118905594367,020402020304,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3690,Barren Areas,1.0177747956516932,1.8932951749553204,0.06394831005291922,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3691,Cropland,151867.1679346998,1091.0551702694556,218.13705671583688,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3692,Farm Animals,0.0,376.89143833707317,93.75707747091492,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3693,Hay/Pasture,981.053511880318,26.483325724493994,10.125032568573616,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3694,High-Density Mixed,33306.15345487871,738.8959226517153,75.91953919815002,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3695,Low-Density Mixed,21958.367540642157,593.5958584222327,63.12302551610634,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3696,Low-Density Open Space,17931.582337440283,484.74063432816246,51.54735329643286,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3697,Medium-Density Mixed,66332.22713298199,1471.5782846364223,151.20065199799745,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3698,Open Land,426.0479918673606,32.49189366175856,1.0168220064915665,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3699,Point Sources,0.0,0.0,0.0,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3700,Septic Systems,0.0,1990.9048500000006,0.0,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3701,Stream Bank Erosion,2241736.0,1578.0,514.0,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3702,Subsurface Flow,0.0,20672.264240373872,338.99849765065653,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3703,Wetlands,210.70631126257499,79.53708208316844,4.3482991472334,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3704,Wooded Areas,414.73096553180847,18.046618951737557,1.2689544296133244,020402020305,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3705,Barren Areas,0.6932358866958341,0.43117861138878716,0.014860681366860092,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3706,Cropland,28807.738407508816,523.3122341324137,71.18297311957951,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3707,Farm Animals,0.0,569.2649277620055,148.41578827084712,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3708,Hay/Pasture,258.91969537895375,8.582591089804232,3.0464001791089483,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3709,High-Density Mixed,112802.3890662481,2526.41030138867,259.69432908208296,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3710,Low-Density Mixed,76617.74234927793,2140.3117093020137,226.77809654088105,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3711,Low-Density Open Space,42634.631503434975,1190.9956914756099,126.19271049510355,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3712,Medium-Density Mixed,213138.18326807584,4773.609019144893,490.6879895342451,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3713,Open Land,1011.3179799716773,28.4483058057671,1.3108351138123557,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3714,Point Sources,0.0,100818.54786243902,14108.351713262433,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3715,Septic Systems,0.0,6439.38264684,0.0,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3716,Stream Bank Erosion,12600361.0,6977.0,2450.0,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3717,Subsurface Flow,0.0,36443.11428469989,631.9404923626015,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3718,Wetlands,1038.3781962545459,327.10535889608144,17.902737832804707,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3719,Wooded Areas,748.3470691811566,41.940687599953684,2.702277022052708,020402020401,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3720,Barren Areas,0.45151929701030813,0.7536395243662379,0.02546387031155557,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3721,Cropland,328.40043213582607,22.8866524848002,2.7026892637722955,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3722,Farm Animals,0.0,681.3430357652621,181.6200832518401,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3723,Hay/Pasture,1924.3851481662039,19.99086411052905,7.735555332682301,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3724,High-Density Mixed,179882.77217767862,4189.257006117444,431.5633512227725,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3725,Low-Density Mixed,46145.95638803118,1211.1609225092604,129.39327576316143,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3726,Low-Density Open Space,46661.34502363722,1224.687970688791,130.838425654333,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3727,Medium-Density Mixed,275667.41275597,6419.967995075846,661.3637928281842,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3728,Open Land,13.013708024451642,3.4475401663538183,0.07917064274207461,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3729,Point Sources,0.0,0.0,0.0,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3730,Septic Systems,0.0,8637.341601239998,0.0,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3731,Stream Bank Erosion,7411525.0,3703.0,1529.0,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3732,Subsurface Flow,0.0,391768.2570402516,3211.2929661451626,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3733,Wetlands,2.5154723598832,14.480391081455197,0.7639372381831138,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3734,Wooded Areas,135.35069710260078,67.7657944497702,3.664086805266679,020402020402,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3735,Barren Areas,0.2870339200247736,1.2063059234392821,0.040415743892617324,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3736,Cropland,4848.943716076405,109.47129399080323,14.270973590755167,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3737,Farm Animals,0.0,271.6552377673284,70.9931347090558,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3738,Hay/Pasture,967.0088332252778,7.895464336235119,2.903926603901242,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3739,High-Density Mixed,161983.90461480708,4077.605542395653,421.4080943436784,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3740,Low-Density Mixed,35331.98765444016,956.5696459300285,101.84063594567691,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3741,Low-Density Open Space,26000.172614376523,703.9223537351216,74.94268761901147,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3742,Medium-Density Mixed,168134.24436345435,4232.427464402884,437.40846770921036,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3743,Open Land,740.8352958410368,42.56301827585445,1.4048793295012671,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3744,Point Sources,0.0,42372.005045654434,3685.312611080812,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3745,Septic Systems,0.0,5507.639177039999,0.0,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3746,Stream Bank Erosion,4029735.0,2356.0,800.0,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3747,Subsurface Flow,0.0,171897.20404483008,1378.9962260898621,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3748,Wetlands,520.6228875672676,104.71330580086689,5.860548270876977,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3749,Wooded Areas,549.9219021272776,19.359461106463797,1.3878993764014673,020402020403,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3750,Barren Areas,4.146174251145016,7.184476761007047,0.2422643605432718,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3751,Cropland,10673.523560318632,119.87718582232176,17.780937153507654,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3752,Farm Animals,0.0,367.91703423652837,99.6901849513292,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3753,Hay/Pasture,165.97065741150524,5.315699136827599,1.8304503674357049,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3754,High-Density Mixed,113053.6774216588,2500.569068480944,256.8911896788445,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3755,Low-Density Mixed,80266.36247714465,2199.8296410964663,233.57284998439485,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3756,Low-Density Open Space,56292.87276345391,1542.7973345967812,163.81067136202662,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3757,Medium-Density Mixed,228980.11640159957,5064.679092529114,520.31013812858,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3758,Open Land,492.95274920512594,25.73555874932913,0.8604093053411812,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3759,Point Sources,0.0,0.0,0.0,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3760,Septic Systems,0.0,6871.01081832,0.0,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3761,Stream Bank Erosion,11316707.0,6440.0,2113.0,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3762,Subsurface Flow,0.0,81659.74350729058,957.9853343239511,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3763,Wetlands,1055.8369888700745,302.6285241434594,16.58983435529191,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3764,Wooded Areas,928.7725885464176,53.41740243289295,3.3937892464600443,020402020404,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3765,Barren Areas,0.10885913785142369,8.143446561900294,0.27151603705336547,020402020405,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3766,Cropland,0.0,0.8892141145317356,0.08560446567242606,020402020405,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3767,Farm Animals,0.0,274.5901257674782,73.82907271858397,020402020405,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3768,Hay/Pasture,132.99026377098164,23.108732149500902,7.744417443317522,020402020405,2019_2019,nhdhr,NASA_NLDAS_2000_2019
3769,High-Density Mixed,499534.086424126,14164.443114209293,1470.3416472084207,020402020405,2019_2019,nhdhr,NASA_NLDAS_2000_2019
