,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
4450,Low-Density Mixed,587.957772444005,50.8284027411114,19739.3772321502,877.3663084194312,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4451,Low-Density Mixed,625.462485735077,54.0774379159759,21008.2146876594,877.3663084194312,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4452,Low-Density Open Space,480.024867944388,41.2803561323507,16076.9947265382,716.5278191759431,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4453,Low-Density Open Space,510.644745576082,43.9190644503766,17110.4160367014,716.5278191759431,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4454,Medium-Density Mixed,1457.77915026853,122.075488508259,59708.9784499546,568.3799997608442,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4455,Medium-Density Mixed,1523.3379412736,127.591089126462,62400.5336338785,568.3799997608442,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4456,Open Land,32.1797615044641,0.8154491166449,341.672835981246,43.74230877019323,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4457,Open Land,34.4079298212391,0.873787571491721,367.508291215941,43.74230877019323,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4458,Point Sources,0.0,0.0,0.0,3374.5,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4459,Point Sources,0.0,0.0,0.0,3374.5,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4460,Septic Systems,1971.79497276977,0.0,0.0,877.3663084194312,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4461,Septic Systems,1971.79497276977,0.0,0.0,877.3663084194312,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4462,Stream Bank Erosion,1269.37386310064,413.471587854073,2014293.03055311,3374.5,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4463,Stream Bank Erosion,1300.74622093392,423.929040465168,2064410.08629568,3374.5,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4464,Subsurface Flow,20473.8836770798,272.269605047756,0.0,3374.5,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4465,Subsurface Flow,20916.599370412,278.157009160876,0.0,3374.5,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4466,Wetlands,78.7841049619164,3.50353923654937,189.47634604148,257.86361034280577,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4467,Wetlands,83.9864507416526,3.73613994912125,203.803524384849,257.86361034280577,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4468,Wooded Areas,17.8692623259462,1.01374440805582,371.408143472702,316.5467077052873,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4469,Wooded Areas,19.7857696790224,1.11440431258939,399.492022125018,316.5467077052873,subbasin,020402020305,12,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
4470,Barren Areas,0.429911247721034,0.0139280178248755,0.671140359053959,0.9900233731392236,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4471,Cropland,515.701945480364,51.346453483829,24494.7014868713,111.96264328956312,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4472,Farm Animals,561.676870603357,110.284124024628,0.0,138.5132701146605,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4473,Hay/Pasture,8.51187730908407,2.54170371162831,236.445429199029,26.550626825097357,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4474,High-Density Mixed,2505.25622949752,215.959083401399,102849.840047599,972.7429651717026,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4475,Low-Density Mixed,2120.77516791809,185.430016090631,69273.1859540134,2951.70968595218,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4476,Low-Density Open Space,1179.42114131854,101.839508292784,38295.5752714192,1642.5387781628028,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4477,Medium-Density Mixed,4728.24682593358,397.601437557688,191872.989506924,1837.9333911705533,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4478,Open Land,28.2569645678336,1.13503232455985,875.684962647976,36.63086480615127,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4479,Point Sources,99967.6416836331,11732.4143156214,0.0,9104.599999999999,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4480,Septic Systems,6379.24503078981,0.0,0.0,2951.70968595218,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4481,Stream Bank Erosion,5686.16007533297,1996.71666684331,11374005.4107488,9104.599999999999,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4482,Subsurface Flow,36107.240464029,515.570187860598,0.0,9104.599999999999,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4483,Wetlands,323.521569429327,14.0497709658869,919.859440793609,1061.1250517555861,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4484,Wooded Areas,41.4979497753846,2.14059741455317,665.956458688634,462.52091950567916,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4485,Barren Areas,0.74934858318863,0.0222993513937804,0.423346725715489,1.08005524011547,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4486,Cropland,22.7577114951405,2.36994613342593,308.113497476463,5.040257787205526,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4487,Farm Animals,677.392585609744,158.681771301996,0.0,25.92132576277128,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4488,Hay/Pasture,19.8741230451878,6.75231479952396,1801.39631577548,20.881067975565752,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4489,High-Density Mixed,4165.31063814215,377.74168778296,168616.872646685,1608.4722663419636,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4490,Low-Density Mixed,1204.12887561717,113.030883616647,43212.8491681699,1853.3747920381466,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4491,Low-Density Open Space,1217.54409022707,114.22452488982,43682.3350221582,1874.0758508070262,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4492,Medium-Density Mixed,6383.0929483914,578.527905648762,258323.437183392,2464.9560717535314,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4493,Open Land,3.42797120766608,0.0693586779238821,11.4008621402452,2.970151910317542,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4494,Point Sources,0.0,0.0,0.0,8300.4,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4495,Septic Systems,8587.07496420874,0.0,0.0,1853.3747920381466,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4496,Stream Bank Erosion,3238.03596040113,1337.0124178918,6943971.38194104,8300.4,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4497,Subsurface Flow,389513.844347733,2808.41347233711,0.0,8300.4,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4498,Wetlands,14.3958781678995,0.666888666292373,2.35479695418963,33.39170784023661,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4499,Wooded Areas,67.3690780308477,3.19733558755914,126.680050155482,435.9822985932781,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4500,Barren Areas,1.18018295356947,0.0245822203517547,0.224799668890374,2.609556303004742,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4501,Cropland,107.162443710163,8.85449630339459,3827.93709852683,36.44380354196278,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4502,Farm Animals,265.823279855439,43.7678577109132,0.0,53.72086596185625,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4503,Hay/Pasture,7.71971116834215,1.76624471373304,754.402404638662,17.27706241989347,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4504,High-Density Mixed,4004.19651327073,278.399931471877,132184.711216239,1514.4425027437867,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4505,Low-Density Mixed,938.9410542482,67.2662736583247,28755.331568327,1375.8660645842244,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4506,Low-Density Open Space,689.501813040643,47.0166422504151,20652.4159449027,1012.5078455658401,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4507,Medium-Density Mixed,4155.32156797789,288.073336030497,136925.853436855,1571.852741409891,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4508,Open Land,41.827192870261,0.948599796570139,500.225319121369,35.8139106412375,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4509,Point Sources,41542.7755669227,2353.04592840008,0.0,6173.5,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4510,Septic Systems,5401.31402347332,0.0,0.0,1375.8660645842244,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4511,Stream Bank Erosion,1548.65098978582,525.857721489243,3277102.28541729,6173.5,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4512,Subsurface Flow,168593.004665763,882.013248053217,0.0,6173.5,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4513,Wetlands,102.663005356775,3.78750890845957,418.656776841116,314.7664809624342,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4514,Wooded Areas,18.9611199203556,0.872367332419388,436.749509527678,291.9103671361167,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4515,Barren Areas,6.94240394716832,0.118836334358319,2.86861274850393,16.651904926329607,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4516,Cropland,117.280184999396,11.2281889182152,8434.30241576587,87.39999828900567,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4517,Farm Animals,359.93206448128,62.7955898791142,0.0,103.78187232463803,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4518,Hay/Pasture,5.19921926449797,1.13776610298601,130.441069893666,16.381874035632368,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4519,High-Density Mixed,2472.48953611654,205.202825391853,100424.836030624,968.0607431495943,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4520,Low-Density Mixed,2163.89157402433,165.710434829641,67269.134019392,3160.261524126662,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4521,Low-Density Open Space,1514.7622560305,111.221095654305,46187.0423121369,2216.41355084292,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4522,Medium-Density Mixed,4999.03342592382,400.753222687161,199614.933701068,1960.7843076495358,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4523,Open Land,25.3517266261281,0.645755715306226,369.971655581874,22.862615412366054,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4524,Point Sources,0.0,0.0,0.0,10391.800000000001,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4525,Septic Systems,6753.56364348992,0.0,0.0,3160.261524126662,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4526,Stream Bank Erosion,4727.69435662891,1551.18294651504,9634162.22465899,10391.800000000001,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4527,Subsurface Flow,80695.4820916555,756.513382981856,0.0,10391.800000000001,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4528,Wetlands,296.054810751443,10.447628103147,833.361589684558,980.8422053092635,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4529,Wooded Areas,52.1480313348038,2.0437772392936,716.622027894111,962.0300532573559,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
4530,Barren Areas,8.08653037469627,0.232247951334709,0.100735580514096,11.880585391890785,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4531,Barren Areas,8.08653037469627,0.232247951334709,0.100735580514096,11.880585391890785,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4532,Cropland,0.0,0.0,0.0,0.1800088695741028,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4533,Cropland,0.0,0.0,0.0,0.1800088695741028,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4534,Farm Animals,273.444062089888,67.3582887001606,0.0,29.79146791451402,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4535,Farm Animals,273.444062089888,67.3582887001606,0.0,29.79146791451402,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4536,Hay/Pasture,23.0122826559961,7.06565431141103,127.021346892054,29.611459044939917,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4537,Hay/Pasture,23.0122826559961,7.06565431141103,127.021346892054,29.611459044939917,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4538,High-Density Mixed,14099.0109939954,1333.68318653261,475255.594632645,5013.427026508338,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4539,High-Density Mixed,14099.0109939954,1333.68318653261,475255.594632645,5013.427026508338,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4540,Low-Density Mixed,1160.13365492302,80.2347704245399,33170.369789764,1550.4163936417474,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4541,Low-Density Mixed,1160.13365492302,80.2347704245399,33170.369789764,1550.4163936417474,subbasin,020402020405,12,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
4542,Low-Density Open Space,479.538891336494,31.69497317471,13420.2743268739,642.1816422056119,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
